date,turnover,top3_ind,rise_pct,margin_pct,pct_turnover,pct_top3_ind,pct_rise_pct,pct_margin_pct,composite_sentiment
2019-05-10,87.88,62.21,74.0,16.04,42.26,76.79,78.77,37.1,58.73
2019-05-13,103.51,60.69,7.0,20.55,77.98,64.88,2.58,15.28,40.18
2019-05-14,86.29,59.06,83.0,18.06,37.9,45.83,89.88,28.17,50.45
2019-05-15,83.23,60.51,67.0,16.44,29.96,62.1,70.83,34.52,49.36
2019-05-16,89.81,58.37,82.0,15.29,48.21,35.52,88.1,44.25,54.02
2019-05-17,85.46,59.85,27.0,15.96,33.93,55.75,14.88,39.09,35.91
2019-05-20,83.86,63.61,33.0,16.31,31.15,86.71,20.04,36.31,43.55
2019-05-21,73.42,58.42,79.0,14.95,9.72,36.31,84.72,46.63,44.35
2019-05-22,74.43,60.07,43.0,14.75,12.5,57.74,32.74,50.6,38.39
2019-05-23,92.05,61.39,18.0,16.92,56.15,71.23,9.72,32.34,42.36
2019-05-24,61.84,58.52,57.0,15.85,1.39,36.31,56.94,41.07,33.93
2019-05-28,95.74,54.28,13.0,17.5,63.69,7.34,6.15,30.36,26.88
2019-05-29,84.05,56.34,26.0,17.9,30.36,16.47,15.08,29.17,22.77
2019-05-30,60.67,57.36,63.0,17.3,0.99,24.8,64.88,32.74,30.85
2019-05-31,81.27,56.84,9.0,18.71,25.2,20.04,4.17,25.99,18.85
2019-06-03,114.13,66.53,67.0,18.86,89.09,97.42,71.03,25.6,70.78
2019-06-04,100.76,63.85,95.0,16.97,72.42,86.71,98.61,33.93,72.92
2019-06-05,83.57,59.51,68.0,16.09,27.98,49.8,72.42,40.48,47.67
2019-06-06,77.56,58.04,77.0,15.93,17.26,26.79,82.94,43.06,42.51
2019-06-07,83.02,62.22,81.0,16.3,27.18,75.6,86.71,39.09,57.14
2019-06-10,85.41,62.2,71.0,15.94,33.53,74.8,74.01,43.45,56.45
2019-06-11,77.84,60.27,49.0,15.99,17.26,58.93,40.87,42.26,39.83
2019-06-12,66.58,55.98,46.0,15.91,2.58,13.29,36.71,45.04,24.4
2019-06-13,67.19,56.51,71.0,15.82,3.37,18.06,73.81,45.83,35.27
2019-06-14,67.61,61.28,41.0,15.28,3.77,69.25,30.36,50.6,38.49
2019-06-17,65.21,59.8,48.0,15.35,2.18,52.98,40.08,50.2,36.36
2019-06-18,91.98,60.11,75.0,15.15,55.36,56.55,79.56,51.98,60.86
2019-06-19,78.35,57.31,61.0,14.33,18.85,24.4,60.32,61.11,41.17
2019-06-20,87.94,58.57,91.0,14.75,41.87,36.31,96.23,56.75,57.79
2019-06-21,127.23,54.58,40.0,15.4,93.06,7.74,28.37,49.8,44.74
2019-06-24,69.49,54.15,54.0,15.26,5.75,6.15,49.8,51.79,28.37
2019-06-25,84.63,55.26,18.0,16.28,33.13,10.91,10.32,39.48,23.46
2019-06-26,80.45,54.62,45.0,16.21,22.42,8.53,34.33,39.88,26.29
2019-06-27,69.63,53.38,69.0,15.82,6.55,4.96,71.23,46.03,32.19
2019-06-28,120.85,55.38,70.0,15.08,90.67,12.5,71.63,53.37,57.04
2019-07-01,84.03,57.62,80.0,14.06,32.34,28.77,85.12,64.09,52.58
2019-07-02,63.23,54.67,63.0,12.93,1.79,9.33,62.7,77.98,37.95
2019-07-03,49.2,58.41,87.0,12.57,0.99,36.31,94.05,85.12,54.12
2019-07-05,59.72,57.47,36.0,13.28,0.99,29.17,24.01,72.02,31.55
2019-07-08,64.89,56.92,22.0,13.96,2.98,23.61,12.9,63.29,25.69
2019-07-09,71.41,59.97,54.0,14.09,9.33,56.94,49.6,62.5,44.59
2019-07-10,76.72,63.93,64.0,13.03,17.26,87.5,64.88,76.98,61.66
2019-07-11,81.84,57.49,68.0,12.93,27.58,29.17,71.43,78.17,51.59
2019-07-12,79.29,56.81,74.0,12.39,21.23,22.02,78.17,87.9,52.33
2019-07-15,70.94,55.38,55.0,12.68,8.53,12.5,51.39,83.13,38.89
2019-07-16,72.77,56.99,35.0,12.86,10.12,25.6,22.42,80.56,34.67
2019-07-17,74.86,52.65,27.0,13.97,14.48,3.37,15.08,63.69,24.16
2019-07-18,85.53,58.93,70.0,13.53,37.1,45.83,72.62,68.65,56.05
2019-07-19,87.37,56.52,27.0,14.45,41.87,20.83,15.28,59.33,34.33
2019-07-22,73.37,59.45,64.0,13.53,10.91,51.79,64.68,69.25,49.16
2019-07-23,76.23,52.96,76.0,12.61,17.66,4.56,81.55,85.12,47.22
2019-07-24,87.85,55.4,63.0,12.07,43.45,14.09,62.5,94.44,53.62
2019-07-25,94.11,59.5,26.0,12.74,62.1,51.79,14.09,83.53,52.88
2019-07-26,94.34,64.9,70.0,12.16,62.5,92.66,72.42,92.46,80.01
2019-07-29,78.85,59.29,49.0,12.83,23.21,49.01,40.67,82.54,48.86
2019-07-30,74.86,53.98,33.0,13.94,15.28,7.34,21.03,64.88,27.13
2019-07-31,110.29,57.93,14.0,16.12,86.71,33.53,7.14,39.88,41.82
2019-08-01,112.24,59.78,24.0,17.87,87.5,56.15,14.09,29.96,46.92
2019-08-02,94.37,58.74,30.0,17.61,63.29,44.64,20.44,31.55,39.98
2019-08-05,118.01,58.06,1.0,24.59,90.28,34.33,0.6,5.36,32.64
2019-08-06,92.37,57.28,83.0,20.17,58.93,29.56,90.08,16.87,48.86
2019-08-07,97.02,56.29,49.0,19.49,67.26,19.25,41.67,22.02,37.55
2019-08-08,87.3,59.06,98.0,16.91,41.47,48.61,99.01,35.91,56.25
2019-08-09,73.75,58.27,24.0,17.97,12.5,38.29,14.68,30.75,24.06
2019-08-12,67.51,55.7,4.0,21.09,4.96,16.07,2.18,13.69,9.23
2019-08-13,87.75,59.57,92.0,17.52,42.66,57.34,95.83,33.93,57.44
2019-08-14,102.04,58.03,0.0,22.1,75.6,35.12,0.4,9.33,30.11
2019-08-15,86.0,54.64,57.0,21.18,37.9,10.12,54.76,14.09,29.22
2019-08-16,79.41,55.86,97.0,18.47,22.82,18.06,98.61,29.96,42.36
2019-08-19,71.5,59.28,96.0,16.88,9.33,52.98,98.21,38.69,49.8
2019-08-20,67.45,57.73,15.0,17.5,4.96,35.12,10.12,35.71,21.48
2019-08-21,65.91,60.54,92.0,15.8,3.37,69.25,94.84,50.99,54.61
2019-08-22,66.4,57.12,53.0,16.68,4.17,29.96,48.61,39.88,30.65
2019-08-23,106.7,58.96,4.0,19.87,80.75,50.99,2.78,21.63,39.04
2019-08-26,66.77,56.16,96.0,19.32,4.96,18.85,98.02,25.0,36.71
2019-08-27,78.53,50.53,35.0,20.31,21.23,1.39,25.79,18.06,16.62
2019-08-28,62.03,50.88,87.0,19.35,2.18,2.18,91.47,24.8,30.16
2019-08-29,66.2,54.84,90.0,17.88,4.56,12.1,93.45,34.72,36.21
2019-08-30,66.6,56.14,60.0,18.98,5.75,20.04,59.52,28.37,28.42
2019-09-03,66.08,55.37,28.0,19.66,4.17,15.28,20.04,22.42,15.48
2019-09-04,62.42,54.5,91.0,17.33,2.58,10.12,93.65,40.28,36.66
2019-09-05,82.07,56.98,83.0,16.27,29.96,31.15,86.31,47.82,48.81
2019-09-06,66.08,54.22,56.0,15.0,4.96,9.33,51.98,62.5,32.19
2019-09-09,89.02,57.55,52.0,15.27,47.42,38.29,45.44,60.52,47.92
2019-09-10,97.54,55.75,59.0,15.2,68.45,19.64,56.75,61.31,51.54
2019-09-11,87.06,55.21,79.0,14.61,42.26,14.88,82.14,68.85,52.03
2019-09-12,84.62,57.81,60.0,14.22,34.72,41.07,58.53,72.22,51.64
2019-09-13,79.7,58.57,52.0,13.74,25.99,51.79,44.84,76.19,49.7
2019-09-16,70.32,53.83,26.0,14.67,11.31,7.74,16.67,68.45,26.04
2019-09-17,65.4,52.57,59.0,14.44,4.17,3.77,56.55,70.44,33.73
2019-09-18,71.54,55.31,56.0,13.95,13.29,16.87,51.39,75.6,39.29
2019-09-19,65.54,57.15,52.0,14.05,4.56,35.91,44.64,74.4,39.88
2019-09-20,148.03,57.84,32.0,15.32,97.02,43.06,23.21,59.72,55.75
2019-09-23,66.43,55.51,48.0,14.91,7.34,19.64,38.29,64.68,32.49
2019-09-24,93.45,58.69,15.0,17.05,61.31,55.75,10.71,41.07,42.21
2019-09-25,79.45,57.97,68.0,15.96,27.98,44.25,68.85,52.38,48.36
2019-09-26,74.17,57.25,42.0,16.07,17.26,37.5,31.94,50.6,34.33
2019-09-27,75.56,58.93,37.0,17.22,21.23,58.93,28.17,41.07,37.35
2019-09-30,69.87,55.28,64.0,16.24,12.5,16.87,64.88,49.01,35.81
2019-10-01,79.66,56.41,12.0,18.56,29.17,28.37,8.13,31.94,24.4
2019-10-02,87.25,55.94,3.0,20.56,44.25,23.61,1.98,16.87,21.68
2019-10-03,78.5,57.99,84.0,19.12,25.99,46.23,88.29,27.58,47.02
2019-10-04,69.38,57.13,96.0,17.04,11.31,37.5,97.82,43.06,47.42
2019-10-07,61.45,57.32,25.0,17.86,1.79,40.67,17.26,37.5,24.31
2019-10-08,72.56,56.74,4.0,20.28,16.07,31.15,3.37,18.85,17.36
2019-10-09,56.38,55.69,92.0,18.64,0.99,21.23,93.85,32.74,37.2
2019-10-10,63.18,57.2,80.0,17.57,3.77,39.09,81.75,40.28,41.22
2019-10-11,86.4,59.25,83.0,15.58,45.83,66.87,85.32,61.31,64.83
2019-10-14,54.17,59.23,44.0,14.57,0.99,66.87,33.53,74.01,43.85
2019-10-15,78.68,57.39,81.0,13.54,29.96,42.66,82.54,84.33,59.87
2019-10-16,76.29,56.68,46.0,13.68,25.2,30.75,35.71,82.34,43.5
2019-10-17,76.13,60.16,72.0,13.79,24.8,80.36,72.42,80.36,64.48
2019-10-18,91.77,54.44,40.0,14.25,60.12,10.91,30.16,75.99,44.3
2019-10-21,72.0,52.96,72.0,14.0,16.87,6.15,72.22,77.98,43.3
2019-10-22,81.4,52.71,46.0,14.46,37.1,4.96,35.91,72.22,37.55
2019-10-23,76.0,53.66,58.0,14.01,25.2,8.93,54.37,77.58,41.52
2019-10-24,82.95,62.11,42.0,13.71,40.67,93.06,30.95,81.75,61.61
2019-10-25,93.22,67.19,69.0,12.65,65.67,99.8,67.46,95.04,81.99
2019-10-28,92.52,62.09,72.0,13.11,64.88,92.66,72.42,89.29,79.81
2019-10-29,81.59,57.75,39.0,13.2,37.9,47.82,27.98,87.5,50.3
2019-10-30,81.33,58.79,66.0,12.33,37.5,63.29,64.29,97.02,65.53
2019-10-31,91.64,57.17,32.0,13.22,62.1,40.67,22.22,86.71,52.93
2019-11-01,86.19,58.76,70.0,12.3,49.4,62.9,69.05,97.42,69.69
2019-11-04,89.08,55.48,61.0,12.83,56.15,21.63,58.53,92.06,57.09
2019-11-05,85.82,54.69,49.0,13.1,47.42,14.88,39.48,88.49,47.57
2019-11-06,75.01,53.98,64.0,12.62,22.82,10.12,63.1,94.25,47.57
2019-11-07,91.84,57.77,64.0,12.73,64.09,49.8,63.29,92.86,67.51
2019-11-08,66.85,58.08,70.0,12.07,10.52,54.17,70.04,99.21,58.48
2019-11-11,61.56,57.25,34.0,12.69,2.98,43.85,24.01,92.66,40.87
2019-11-12,71.11,59.09,59.0,12.68,16.47,68.85,55.16,92.86,58.33
2019-11-13,80.34,61.04,45.0,13.0,36.71,89.09,33.33,87.5,61.66
2019-11-14,77.33,59.93,52.0,13.05,29.96,79.17,43.65,86.31,59.77
2019-11-15,93.01,58.49,82.0,12.05,70.04,60.91,85.12,99.4,78.87
2019-11-18,83.26,58.53,44.0,12.46,44.64,62.1,31.75,94.64,58.28
2019-11-19,89.04,57.52,53.0,12.86,58.93,47.82,46.03,88.49,60.32
2019-11-20,104.06,60.57,32.0,12.78,85.91,86.31,20.83,89.88,70.73
2019-11-21,82.58,58.05,44.0,13.13,43.06,53.77,31.55,82.34,52.68
2019-11-22,74.21,57.23,63.0,12.34,22.02,43.06,60.71,95.44,55.31
2019-11-25,89.09,56.82,72.0,11.87,59.72,36.71,73.41,99.8,67.41
2019-11-26,100.95,53.87,55.0,11.54,81.55,9.72,48.81,99.8,59.97
2019-11-27,68.52,55.44,73.0,11.75,12.9,22.42,75.2,99.4,52.48
2019-11-29,41.56,56.64,22.0,12.62,0.2,34.33,13.1,91.27,34.72
2019-12-02,82.28,56.54,18.0,14.91,43.06,34.33,11.31,55.36,36.01
2019-12-03,86.2,57.34,28.0,15.96,53.77,47.82,19.05,42.26,40.72
2019-12-04,76.49,54.03,79.0,14.8,29.56,11.31,82.74,56.75,45.09
2019-12-05,70.54,53.19,58.0,14.52,16.47,7.74,54.17,60.91,34.82
2019-12-06,79.27,56.23,89.0,13.62,35.91,30.75,92.86,72.82,58.09
2019-12-09,78.03,56.45,37.0,15.86,32.74,33.93,25.6,42.66,33.73
2019-12-10,77.92,55.6,43.0,15.68,32.74,24.4,30.95,45.44,33.38
2019-12-11,79.78,55.7,62.0,14.99,39.48,25.99,58.93,52.98,44.35
2019-12-12,108.84,57.44,85.0,13.94,91.47,51.79,89.29,68.65,75.3
2019-12-13,101.8,59.22,50.0,12.63,84.72,74.8,41.07,90.67,72.82
2019-12-16,115.88,58.6,80.0,12.14,95.04,67.26,82.74,96.63,85.42
2019-12-17,103.69,52.18,51.0,12.29,87.9,3.37,41.47,95.04,56.94
2019-12-18,109.38,53.17,35.0,12.58,92.26,8.13,23.21,91.47,53.77
2019-12-19,99.4,57.02,72.0,12.5,81.94,43.85,72.82,91.87,72.62
2019-12-20,181.45,56.73,71.0,12.51,99.4,38.69,71.23,91.47,75.2
2019-12-23,83.43,56.47,47.0,12.61,48.61,35.12,35.12,89.68,52.13
2019-12-24,34.19,64.28,48.0,12.67,0.2,98.21,36.11,87.5,55.51
2019-12-26,65.79,66.83,70.0,12.65,7.34,99.4,69.44,87.7,65.97
2019-12-27,73.05,68.54,52.0,13.43,21.63,99.8,42.66,72.42,59.13
2019-12-30,70.24,65.89,5.0,14.82,16.87,98.21,2.98,50.99,42.26
2019-12-31,66.27,59.78,80.0,13.78,9.72,80.75,83.73,65.67,59.97
2020-01-02,92.49,60.3,73.0,12.47,74.01,85.91,75.4,91.87,81.8
2020-01-03,89.42,61.76,15.0,14.02,66.87,91.87,7.34,61.11,56.8
2020-01-06,95.93,59.71,61.0,13.85,81.15,79.56,57.14,64.48,70.59
2020-01-07,97.92,61.4,36.0,13.79,83.13,91.47,23.02,64.68,65.58
2020-01-08,108.67,64.12,73.0,13.45,92.26,96.63,75.99,71.63,84.13
2020-01-09,106.35,64.5,83.0,12.54,91.47,97.02,88.29,90.67,91.87
2020-01-10,87.04,61.42,33.0,12.56,59.33,90.67,20.04,90.28,65.08
2020-01-13,103.96,61.29,78.0,12.32,89.48,89.09,81.55,94.05,88.54
2020-01-14,117.77,62.95,46.0,12.39,96.63,94.25,33.73,92.46,79.27
2020-01-15,98.12,64.24,54.0,12.42,81.94,96.23,47.02,91.67,79.22
2020-01-16,98.36,64.8,82.0,12.32,81.94,97.02,86.11,93.85,89.73
2020-01-17,122.79,58.73,63.0,12.1,97.82,67.26,60.52,96.63,80.56
2020-01-21,122.65,57.52,43.0,12.85,97.42,51.79,29.56,79.56,64.58
2020-01-22,115.31,64.41,51.0,12.91,95.44,96.23,41.67,77.58,77.73
2020-01-23,108.23,60.34,49.0,12.98,90.67,82.74,38.49,76.39,72.07
2020-01-24,122.79,61.63,13.0,14.56,97.82,89.09,5.16,49.4,60.37
2020-01-27,112.86,60.94,10.0,18.23,94.25,84.33,4.37,10.52,48.36
2020-01-28,102.93,60.18,80.0,16.28,85.52,80.75,83.93,22.62,68.2
2020-01-29,115.22,65.49,31.0,16.39,94.64,97.42,17.66,20.44,57.54
2020-01-30,134.4,66.64,64.0,15.49,98.21,98.61,63.89,34.72,73.86
2020-01-31,160.08,66.7,10.0,18.84,99.01,98.61,4.56,8.13,52.58
2020-02-03,151.65,70.7,72.0,17.97,98.61,99.8,74.21,11.11,70.93
2020-02-04,170.05,74.99,87.0,16.05,99.01,99.8,92.06,26.19,79.27
2020-02-05,145.9,68.42,79.0,15.15,97.42,98.61,82.14,39.88,79.51
2020-02-06,122.17,66.09,61.0,14.96,95.04,96.23,57.74,41.47,72.62
2020-02-07,104.43,64.46,33.0,15.47,86.71,93.45,20.24,34.33,58.68
2020-02-10,114.07,67.92,74.0,15.04,91.87,98.21,77.58,40.28,76.98
2020-02-11,112.09,68.58,69.0,15.18,90.67,99.01,68.06,37.9,73.91
2020-02-12,106.19,63.06,70.0,13.74,86.31,89.09,70.04,61.71,76.79
2020-02-13,109.66,66.19,40.0,14.15,89.48,95.44,27.58,53.77,66.57
2020-02-14,94.44,65.56,52.0,13.68,72.42,93.85,44.84,63.1,68.55
2020-02-18,108.99,64.95,35.0,14.83,88.69,93.06,22.62,42.66,61.76
2020-02-19,107.42,68.9,61.0,14.38,86.31,99.01,57.54,50.99,73.46
2020-02-20,112.04,68.67,40.0,15.56,90.28,98.61,27.78,32.34,62.25
2020-02-21,124.05,64.85,27.0,17.08,96.23,91.47,15.48,16.47,54.91
2020-02-24,163.72,63.93,1.0,25.03,98.61,87.5,0.79,0.2,46.78
2020-02-25,175.14,64.86,1.0,27.85,99.4,91.47,0.99,0.2,48.02
2020-02-26,156.01,62.4,31.0,27.56,97.42,84.72,18.65,0.6,50.35
2020-02-27,206.85,63.86,2.0,39.16,99.8,86.71,1.79,0.2,47.12
2020-02-28,264.38,61.18,27.0,40.11,99.8,77.98,16.87,0.2,48.71
2020-03-02,205.16,63.32,99.0,33.42,99.01,85.52,99.8,0.99,71.33
2020-03-03,202.79,64.43,4.0,36.82,98.61,89.48,3.57,0.99,48.16
2020-03-04,156.69,60.12,99.0,31.99,95.83,70.44,99.6,1.79,66.91
2020-03-05,150.79,57.52,3.0,39.62,94.64,44.64,2.58,0.6,35.62
2020-03-06,174.13,60.48,19.0,41.94,97.42,72.82,11.71,0.2,45.54
2020-03-09,191.26,59.32,0.0,54.46,98.21,63.29,0.4,0.2,40.53
2020-03-10,184.51,60.46,97.0,47.3,97.82,72.42,98.41,0.6,67.31
2020-03-11,168.07,58.8,3.0,53.9,95.44,56.94,3.17,0.6,39.04
2020-03-12,227.27,59.88,0.0,75.47,99.4,67.26,0.6,0.2,41.87
2020-03-13,226.81,60.09,99.0,57.83,99.01,68.85,99.4,0.6,66.96
2020-03-16,188.23,60.83,0.0,82.69,97.02,74.4,0.79,0.2,43.11
2020-03-17,210.91,59.61,88.0,75.91,98.61,63.69,92.46,0.6,63.84
2020-03-18,209.79,58.17,12.0,76.45,98.21,47.82,9.13,0.6,38.94
2020-03-19,193.53,61.83,56.0,72.0,96.63,80.36,51.19,1.79,57.49
2020-03-20,202.16,62.04,7.0,66.04,96.63,81.15,7.14,2.18,46.78
2020-03-23,179.31,60.38,22.0,61.59,94.25,71.63,14.88,2.58,45.83
2020-03-24,194.22,61.48,98.0,61.67,96.23,78.77,98.41,2.58,69.0
2020-03-25,198.37,57.93,62.0,63.95,96.23,44.64,60.32,2.58,50.94
2020-03-26,181.67,56.46,95.0,61.0,93.85,25.2,95.63,3.77,54.61
2020-03-27,147.23,57.76,7.0,65.54,88.29,43.06,7.34,2.58,35.32
2020-03-30,144.95,57.12,93.0,57.08,87.5,33.53,95.04,4.96,55.26
2020-03-31,159.03,59.89,21.0,53.54,90.28,66.47,14.48,6.15,44.35
2020-04-01,128.05,58.61,5.0,57.06,86.31,52.58,6.75,5.36,37.75
2020-04-02,130.28,58.38,84.0,50.91,86.31,49.01,89.29,6.94,57.89
2020-04-03,115.07,60.09,17.0,46.8,80.75,68.06,13.29,7.74,42.46
2020-04-06,160.53,58.24,97.0,45.24,90.67,47.42,97.42,8.13,60.91
2020-04-07,155.76,59.97,46.0,46.7,88.69,66.87,39.48,8.13,50.79
2020-04-08,129.18,57.07,94.0,43.35,85.12,31.55,94.64,8.93,55.06
2020-04-09,151.45,57.8,66.0,41.67,87.9,42.26,65.48,9.72,51.34
2020-04-13,127.5,63.05,28.0,41.17,83.93,84.33,22.02,10.12,50.1
2020-04-14,164.71,65.6,84.0,37.76,91.07,93.06,88.29,11.71,71.03
2020-04-15,143.61,61.8,13.0,40.84,85.12,78.77,10.91,10.52,46.33
2020-04-16,174.8,65.6,55.0,40.11,92.26,92.66,51.39,11.11,61.86
2020-04-17,172.2,58.61,90.0,38.15,91.47,50.99,91.67,12.5,61.66
2020-04-20,130.82,60.13,16.0,43.83,83.53,67.66,13.69,8.93,43.45
2020-04-21,157.52,67.38,1.0,45.41,88.29,96.63,2.38,8.53,48.96
2020-04-22,122.57,64.91,86.0,41.98,79.17,90.67,88.69,10.12,67.16
2020-04-23,125.46,60.37,50.0,41.38,80.75,69.25,45.24,11.31,51.64
2020-04-24,115.15,62.17,88.0,35.93,75.6,80.36,90.08,15.28,65.33
2020-04-27,127.94,63.65,84.0,33.29,81.55,84.33,86.9,16.07,67.21
2020-04-28,130.03,61.59,47.0,33.57,82.34,76.79,41.07,15.67,53.97
2020-04-29,163.84,60.49,74.0,31.23,89.88,70.44,76.19,17.26,63.44
2020-04-30,178.55,66.35,21.0,34.15,92.66,94.25,16.27,15.67,54.71
2020-05-01,154.6,69.81,3.0,37.19,85.91,99.01,4.56,14.88,51.09
2020-05-04,117.53,63.91,48.0,35.97,74.8,84.72,42.46,15.67,54.41
2020-05-05,115.36,63.64,74.0,33.61,74.01,83.13,76.39,16.87,62.6
2020-05-06,110.55,62.33,25.0,34.12,69.64,80.36,19.05,16.87,46.48
2020-05-07,112.82,58.54,69.0,31.44,70.83,47.82,67.06,19.25,51.24
2020-05-08,110.52,62.4,91.0,27.98,68.85,80.36,92.26,20.04,65.38
2020-05-11,117.06,64.18,36.0,27.57,74.4,85.91,30.36,20.83,52.88
2020-05-12,117.14,63.13,6.0,33.04,74.4,81.55,7.74,18.85,45.63
2020-05-13,152.11,65.28,11.0,35.28,85.52,90.67,10.12,16.47,50.69
2020-05-14,141.23,63.54,79.0,32.61,81.94,81.55,79.56,19.64,65.67
2020-05-15,153.08,60.61,53.0,31.89,85.52,69.64,49.4,20.44,56.25
2020-05-18,148.82,58.0,92.0,29.3,83.53,41.87,93.25,21.63,60.07
2020-05-19,121.72,62.94,17.0,30.53,74.4,79.56,14.68,21.63,47.57
2020-05-20,125.83,65.49,81.0,27.99,77.18,91.07,82.74,22.42,68.35
2020-05-21,125.14,66.78,26.0,29.53,76.39,95.04,21.03,22.02,53.62
2020-05-22,97.56,67.38,54.0,28.16,55.36,96.23,50.0,22.82,56.1
2020-05-26,137.33,58.83,70.0,28.01,80.75,51.79,69.05,23.21,56.2
2020-05-27,151.82,61.48,84.0,27.62,84.72,72.02,86.31,24.8,66.96
2020-05-28,126.12,58.91,45.0,28.59,76.39,51.39,36.71,22.82,46.83
2020-05-29,157.4,58.67,52.0,27.51,87.1,48.21,46.63,26.39,52.08
2020-06-01,100.01,60.89,61.0,28.23,55.36,68.85,57.14,23.21,51.14
2020-06-02,111.82,60.48,79.0,26.84,64.48,66.47,78.77,27.18,59.23
2020-06-03,119.09,55.39,75.0,25.66,71.23,13.69,76.59,27.58,47.27
2020-06-04,123.06,55.44,43.0,25.81,74.01,14.88,34.33,27.58,37.7
2020-06-05,166.62,56.22,95.0,24.52,89.88,20.04,95.24,29.17,58.58
2020-06-08,144.51,58.22,80.0,25.81,80.36,43.85,80.95,27.78,58.23
2020-06-09,142.64,60.05,17.0,27.57,79.56,62.1,14.09,26.19,45.49
2020-06-10,164.05,64.5,33.0,27.57,89.09,87.1,26.59,26.39,57.29
2020-06-11,191.33,59.7,0.0,40.79,95.04,58.13,0.99,12.5,41.67
2020-06-12,166.72,63.34,80.0,36.09,89.48,80.75,80.75,16.07,66.77
2020-06-15,143.46,61.87,79.0,34.4,78.37,75.2,78.17,17.66,62.35
2020-06-16,152.59,60.64,92.0,33.67,83.13,68.85,93.06,18.85,65.97
2020-06-17,112.9,60.17,36.0,33.47,62.5,63.69,30.56,20.04,44.2
2020-06-18,107.21,59.98,49.0,32.94,55.75,60.91,43.06,21.63,45.34
2020-06-19,207.62,57.84,29.0,35.12,97.82,38.29,24.01,17.66,44.44
2020-06-22,114.73,61.4,53.0,31.77,62.9,71.23,49.21,23.61,51.74
2020-06-23,130.15,64.97,58.0,31.37,74.8,89.48,54.56,24.4,60.81
2020-06-24,148.7,64.13,2.0,33.84,79.96,83.53,3.97,19.25,46.68
2020-06-25,124.35,60.7,80.0,32.22,70.44,67.66,80.56,23.21,60.47
2020-06-26,201.67,64.8,2.0,34.73,95.83,86.71,4.17,18.06,51.19
2020-06-29,130.07,62.55,91.0,31.78,73.61,76.79,91.47,24.8,66.67
2020-06-30,142.77,63.31,89.0,30.43,76.39,78.77,89.68,27.18,68.01
2020-07-01,140.71,65.86,46.0,28.62,75.2,91.87,39.48,28.37,58.73
2020-07-02,136.33,69.8,76.0,27.68,74.4,98.61,75.79,31.55,70.09
2020-07-06,150.42,69.93,92.0,27.94,79.96,99.01,92.86,31.15,75.74
2020-07-07,143.03,69.18,18.0,29.43,75.99,97.82,16.27,27.98,54.51
2020-07-08,134.3,67.92,67.0,28.08,72.82,95.04,64.09,30.36,65.58
2020-07-09,141.47,69.03,30.0,29.26,74.8,97.42,25.0,28.77,56.5
2020-07-10,160.05,72.14,81.0,27.29,85.52,99.4,81.55,35.91,75.6
2020-07-13,208.22,75.35,43.0,32.19,97.82,99.8,36.11,24.01,64.43
2020-07-14,184.11,70.65,90.0,29.52,92.26,98.21,89.88,28.37,77.18
2020-07-15,157.62,66.33,74.0,27.76,83.93,89.88,73.02,33.93,70.19
2020-07-16,141.44,70.76,49.0,28.0,72.82,98.61,43.25,32.34,61.76
2020-07-17,126.68,67.42,58.0,25.68,66.47,92.66,54.37,39.09,63.14
2020-07-20,145.19,73.64,40.0,24.46,75.99,99.01,32.94,41.07,62.25
2020-07-21,143.58,68.94,66.0,24.84,74.4,95.04,63.29,40.28,68.25
2020-07-22,136.29,68.89,69.0,24.32,70.04,94.25,65.48,41.87,67.91
2020-07-23,169.81,75.84,31.0,26.08,88.29,99.8,25.2,38.29,62.9
2020-07-24,161.52,77.25,25.0,25.84,85.12,99.8,20.04,38.69,60.91
2020-07-27,134.52,71.43,66.0,24.74,68.85,97.42,63.49,41.47,67.81
2020-07-28,121.79,68.83,38.0,25.44,58.93,92.66,32.34,40.67,56.15
2020-07-29,122.79,63.22,79.0,24.1,60.12,71.63,76.39,43.85,63.0
2020-07-30,140.34,65.54,26.0,24.76,70.04,83.13,20.83,41.87,53.97
2020-07-31,202.66,74.68,39.0,24.46,95.83,98.21,32.14,43.65,67.46
2020-08-03,161.75,74.58,64.0,24.28,84.72,97.82,61.31,44.64,72.12
2020-08-04,142.55,72.98,64.0,23.76,70.83,97.02,61.11,45.04,68.5
2020-08-05,122.62,64.59,65.0,22.99,57.74,77.58,62.5,45.44,60.81
2020-08-06,132.19,72.28,56.0,22.65,66.07,96.63,51.59,45.83,65.03
2020-08-07,146.4,74.18,63.0,22.21,74.8,97.42,59.72,46.23,69.54
2020-08-10,139.03,67.54,60.0,22.13,68.06,87.9,55.75,46.63,64.58
2020-08-11,153.76,62.39,47.0,24.03,79.56,64.88,39.48,45.04,57.24
2020-08-12,155.75,72.04,75.0,22.28,79.96,95.44,75.0,46.63,74.26
2020-08-13,142.61,75.53,32.0,22.13,69.64,99.01,24.21,47.62,60.12
2020-08-14,113.65,71.63,55.0,22.05,48.21,94.64,50.2,48.21,60.32
2020-08-17,135.75,73.5,53.0,21.35,65.28,96.23,48.21,48.61,64.58
2020-08-18,138.7,74.49,44.0,21.51,66.47,97.02,35.71,48.61,61.95
2020-08-19,144.67,73.68,36.0,22.54,72.42,96.23,28.17,46.63,60.86
2020-08-20,150.9,77.96,39.0,22.72,76.39,99.8,30.75,46.23,63.29
