date,dollar_volume_b,top3_share_pct,rise_pct,vix
2025-01-24,8.57636038717804,52.37362972334279,44.554455445544555,14.850000381469727
2025-01-27,16.169083617964173,45.42555856920147,75.24752475247524,17.899999618530273
2025-01-28,11.446277686118698,44.90451519838689,29.7029702970297,16.40999984741211
2025-01-29,9.998955270383453,46.79389918263232,50.495049504950494,16.559999465942383
2025-01-30,11.66430355451126,53.38349819045089,79.20792079207921,15.84000015258789
2025-01-31,11.941516628082276,45.52002860247656,22.772277227722775,16.43000030517578
2025-02-03,16.115222828375245,48.3408468089486,37.62376237623762,18.6200008392334
2025-02-04,11.31315173680191,50.18586155370873,54.45544554455446,17.209999084472656
2025-02-05,9.462397010766601,46.59110922958566,66.33663366336634,15.770000457763672
2025-02-06,10.37809878424225,52.487656980890584,52.475247524752476,15.5
2025-02-07,10.140602533743285,51.016601463522214,21.782178217821784,16.540000915527344
2025-02-10,8.275071450833511,50.74535828846389,63.366336633663366,15.8100004196167
2025-02-11,8.67106543221016,51.816665084144695,68.31683168316832,16.020000457763672
2025-02-12,10.893613770924377,47.431453011182555,46.53465346534654,15.890000343322754
2025-02-13,9.633181485098648,46.43421745987691,73.26732673267327,15.100000381469727
2025-02-14,7.578860970378876,46.73164766737038,36.633663366336634,14.770000457763672
2025-02-18,9.713606356919861,48.80110918825047,66.33663366336634,15.350000381469727
2025-02-19,8.07059959823265,50.77169409463519,64.35643564356435,15.270000457763672
2025-02-20,9.97257384180069,50.316703031661206,51.48514851485149,15.65999984741211
2025-02-21,12.47848278764305,48.78571283729241,28.71287128712871,18.209999084472656
2025-02-24,11.094400566157532,49.97423480006228,57.42574257425742,18.979999542236328
2025-02-25,12.582344866823577,46.57332179371957,60.396039603960396,19.43000030517578
2025-02-26,9.665787661388396,45.016412834073314,34.65346534653465,19.100000381469727
2025-02-27,11.042692483496857,45.07538129418657,46.53465346534654,21.1299991607666
2025-02-28,12.92822856157608,48.432970147629305,94.05940594059405,19.6299991607666
2025-03-03,15.885132117223359,49.20016803614183,32.67326732673268,22.780000686645508
2025-03-04,18.937401665394212,48.394281485199095,14.85148514851485,23.510000228881836
2025-03-05,14.80646034943695,52.932174406225016,78.21782178217822,21.93000030517578
2025-03-06,13.923182148746491,46.92833875794903,34.65346534653465,24.8700008392334
2025-03-07,16.177916354257967,53.1666896786635,67.32673267326733,23.3700008392334
2025-03-10,18.72355368993645,44.21477445076137,31.683168316831683,27.860000610351562
2025-03-11,15.978523952205277,46.70582109834495,20.792079207920793,26.920000076293945
2025-03-12,12.670206498535919,49.751941050692636,36.633663366336634,24.229999542236328
2025-03-13,11.702567607085419,44.17064162490046,27.722772277227726,24.65999984741211
2025-03-14,10.152944861363983,49.34876677505851,86.13861386138613,21.770000457763672
2025-03-17,9.614436829175949,47.73065834585881,87.12871287128714,20.510000228881836
2025-03-18,9.477335076043701,44.62600063907755,35.64356435643564,21.700000762939453
2025-03-19,10.378328709662629,46.00545862942477,66.33663366336634,19.899999618530273
2025-03-20,10.173551837319183,49.398655077339996,39.603960396039604,19.799999237060547
2025-03-21,11.979186438055802,47.399976512810824,43.56435643564357,19.280000686645508
2025-03-24,9.382054417130279,46.94879556362737,76.23762376237624,17.479999542236328
2025-03-25,8.169785912402343,40.30717733845274,51.48514851485149,17.149999618530273
2025-03-26,9.31240331922531,47.93636900149673,53.46534653465347,18.329999923706055
2025-03-27,7.943447899959565,45.91300973204639,44.554455445544555,18.690000534057617
2025-03-28,10.436394930045319,44.65463842171902,16.831683168316832,21.649999618530273
2025-03-31,11.383902515187454,41.367020664654504,81.1881188118812,22.280000686645508
2025-04-01,10.798105003510285,42.44357654637446,54.45544554455446,21.770000457763672
2025-04-02,9.90937509892311,47.10815414406061,68.31683168316832,21.510000228881836
2025-04-03,20.323680436092378,49.76692315997725,23.762376237623762,30.020000457763672
2025-04-04,29.41689451679039,44.173318511161895,3.9603960396039604,45.310001373291016
2025-04-07,40.21625120069885,43.22562759457696,30.693069306930692,46.97999954223633
2025-04-08,23.1949737195488,45.58691927108189,14.85148514851485,52.33000183105469
2025-04-09,40.741836768509295,46.00528988418181,99.00990099009901,33.619998931884766
2025-04-10,23.44244283778801,45.073710924714455,14.85148514851485,40.720001220703125
2025-04-11,14.21707580377655,44.677488311635216,82.17821782178217,37.560001373291016
2025-04-14,10.516924188918304,46.97142877934073,82.17821782178217,30.889999389648438
2025-04-15,7.95348820149002,46.683669933820646,34.65346534653465,30.1200008392334
2025-04-16,10.289108219517518,44.93314178778717,11.881188118811881,32.63999938964844
2025-04-17,11.310141629649735,54.354521904167086,69.3069306930693,29.649999618530273
2025-04-21,9.7759749118927,44.15740739598404,5.9405940594059405,33.81999969482422
2025-04-22,9.034997523834992,42.22940933818972,99.00990099009901,30.56999969482422
2025-04-23,12.725086001941682,44.03952451008559,70.29702970297029,28.450000762939453
2025-04-24,7.892883997740936,41.334955257190956,78.21782178217822,26.469999313354492
2025-04-25,7.570245783552552,44.92753573804925,51.48514851485149,24.84000015258789
2025-04-28,7.197113406403351,47.41347128948586,57.42574257425742,25.149999618530273
2025-04-29,8.26461773622589,49.746538494754084,78.21782178217822,24.170000076293945
2025-04-30,9.267362684797668,45.74548672317977,63.366336633663366,24.700000762939453
2025-05-01,10.65352527696991,42.81319176992144,42.57425742574257,24.600000381469727
2025-05-02,9.747492626232528,45.25138587097207,85.14851485148515,22.68000030517578
2025-05-05,7.102055826373291,45.285806203302975,33.663366336633665,23.639999389648438
2025-05-06,8.403039524874497,46.53839451423702,27.722772277227726,24.760000228881836
2025-05-07,7.961293374440002,41.10520929584038,74.25742574257426,23.549999237060547
2025-05-08,9.571370415002441,44.12983359586315,69.3069306930693,22.479999542236328
2025-05-09,7.115425988114167,41.137426488277995,41.584158415841586,21.899999618530273
2025-05-12,12.98807582006874,45.07840736672244,80.19801980198021,18.389999389648438
2025-05-13,12.538975415496063,44.416130262167016,49.504950495049506,18.219999313354492
2025-05-14,10.981992989677048,51.86292455104859,34.65346534653465,18.6200008392334
2025-05-15,11.341849330712128,48.54168012903807,78.21782178217822,17.829999923706055
2025-05-16,10.431602924250031,52.290207745218055,84.15841584158416,17.239999771118164
